ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,CITY,REGION,STATE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
271725,26-39,female,majority,0-9y,university,working class,0.4430145479425897,,before 2015,no,yes,32765,oviedo,south,florida,10000.0,sedan,0,0.0,0,0.0
976188,40-64,male,majority,10-19y,high school,working class,0.3742583260822819,no,before 2015,no,yes,95404,santa rosa,west,california,12000.0,,1,,1,0.0
373662,65+,male,majority,30y+,university,upper class,0.6101291854145474,yes,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,2,1.0,4,0.0
579302,16-25,male,minority,0-9y,high school,working class,0.3727521731241363,yes,before 2015,no,no,32765,oviedo,south,florida,14000.0,,0,,0,1.0
13172,65+,female,majority,30y+,university,upper class,0.6160987648933925,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,1,,5,0.0
800606,65+,female,majority,30y+,university,upper class,0.4909965150866821,yes,before 2015,yes,yes,32765,oviedo,south,florida,5000.0,sedan,4,0.0,4,0.0
135645,26-39,male,majority,10-19y,high school,upper class,0.548390842965459,yes,after 2015,yes,yes,21217,baltimore,south,maryland,10000.0,,0,,0,1.0
303552,26-39,female,majority,10-19y,high school,middle class,0.469221801432757,yes,before 2015,no,no,32765,oviedo,south,florida,,sedan,2,,2,1.0
976509,16-25,male,majority,0-9y,high school,working class,0.3748645128732443,no,before 2015,no,no,32765,oviedo,south,,14000.0,sedan,0,,0,1.0
141127,26-39,female,majority,10-19y,none,working class,0.3821163478434951,yes,before 2015,yes,no,95404,santa rosa,west,california,10000.0,sedan,1,0.0,1,0.0
706731,65+,female,majority,0-9y,university,upper class,0.5442840095847793,yes,before 2015,yes,yes,32765,oviedo,south,florida,,sedan,0,,0,1.0
641250,40-64,male,majority,0-9y,university,upper class,0.7289629571901667,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,,0,,0,0.0
456377,26-39,female,majority,10-19y,university,working class,,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,sedan,0,0.0,1,0.0
475769,65+,female,majority,30y+,high school,upper class,0.6317162489968055,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,4,,3,0.0
208394,16-25,female,majority,0-9y,none,poverty,0.2957938284988567,,before 2015,no,no,32765,oviedo,south,florida,12000.0,,0,,0,0.0
732204,65+,male,majority,10-19y,university,upper class,0.7594145181481192,yes,before 2015,yes,yes,95404,santa rosa,west,california,,,0,,3,0.0
825218,26-39,female,majority,0-9y,high school,working class,0.3006288858443253,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,0,,0,0.0
605712,26-39,female,majority,0-9y,none,middle class,0.5840322145419959,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,0,0.0,0,1.0
316348,26-39,male,minority,10-19y,university,middle class,0.4441523710087175,yes,before 2015,no,yes,32765,oviedo,south,florida,11000.0,,4,,1,1.0
775470,65+,male,majority,20-29y,university,upper class,0.4527311642074429,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,3,,5,0.0
429865,65+,male,majority,30y+,high school,upper class,0.6427072842693191,yes,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,,3,,5,0.0
507630,16-25,female,minority,0-9y,none,working class,0.3363792834475979,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,0.0
619605,40-64,male,majority,0-9y,high school,working class,0.4410965972714857,,before 2015,no,yes,95404,santa rosa,west,california,,sports car,0,0.0,0,1.0
529048,16-25,female,majority,0-9y,none,poverty,0.261335712354411,yes,before 2015,no,yes,95404,santa rosa,west,california,,,0,,0,1.0
702390,40-64,female,majority,10-19y,high school,working class,0.5644548897521487,no,after 2015,no,yes,95404,santa rosa,west,california,9000.0,sedan,1,,0,0.0
500209,26-39,female,majority,10-19y,none,poverty,0.2229377578003164,no,before 2015,no,yes,32765,oviedo,south,,12000.0,sports car,1,,1,0.0
509863,26-39,male,majority,10-19y,high school,middle class,0.4681936407232367,yes,before 2015,yes,no,95404,santa rosa,west,california,10000.0,,2,,1,0.0
248818,26-39,male,majority,10-19y,university,middle class,0.4831697647361444,yes,after 2015,yes,yes,95404,santa rosa,west,,,,4,,1,0.0
26194,65+,male,majority,20-29y,high school,middle class,0.5075091029971444,yes,before 2015,no,no,95404,santa rosa,west,california,14000.0,,4,,6,0.0
453174,40-64,male,majority,10-19y,high school,middle class,0.5757887710277748,yes,before 2015,no,yes,95404,santa rosa,west,california,,,1,,3,0.0
391433,16-25,male,majority,0-9y,high school,working class,0.5258578434064174,yes,before 2015,no,no,95404,santa rosa,west,california,18000.0,,0,,0,1.0
483077,26-39,female,majority,10-19y,none,middle class,0.6177517413016478,no,before 2015,yes,yes,32765,oviedo,south,florida,9000.0,,2,,0,1.0
9857,65+,female,majority,30y+,university,upper class,0.5086065492247792,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,3,,3,0.0
373718,16-25,male,majority,0-9y,high school,working class,0.3828235905144389,yes,after 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,0.0
541154,26-39,female,majority,10-19y,high school,working class,0.3805117338808333,yes,before 2015,no,yes,95404,santa rosa,west,california,17000.0,,1,,0,0.0
571360,26-39,male,majority,10-19y,none,working class,0.4544642815297128,no,before 2015,no,yes,95404,santa rosa,west,california,15000.0,sedan,3,,2,1.0
293395,16-25,female,majority,0-9y,high school,working class,,yes,before 2015,no,no,32765,oviedo,south,,,,0,,0,1.0
536951,40-64,male,majority,0-9y,university,upper class,0.6043960242703331,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,,0,,0,1.0
135855,26-39,male,majority,0-9y,university,upper class,,yes,before 2015,no,yes,32765,oviedo,south,florida,12000.0,,0,,0,1.0
364151,65+,female,majority,30y+,high school,upper class,0.6844905315437373,yes,after 2015,no,yes,95404,santa rosa,west,california,9000.0,,5,,3,0.0
500060,40-64,male,majority,10-19y,university,upper class,0.8155105319665683,yes,before 2015,no,no,95404,santa rosa,west,california,21000.0,,0,,0,1.0
147705,26-39,male,majority,10-19y,high school,middle class,0.5550090731834464,yes,before 2015,no,yes,32765,oviedo,south,florida,7000.0,,2,,1,0.0
616946,65+,male,majority,20-29y,high school,upper class,,yes,after 2015,no,yes,95404,santa rosa,west,california,12000.0,sedan,3,0.0,0,0.0
698433,40-64,male,majority,20-29y,high school,middle class,0.4109851290714213,no,before 2015,yes,no,95404,santa rosa,west,california,15000.0,,3,,1,0.0
152981,26-39,female,majority,10-19y,high school,working class,0.4194678754342423,no,before 2015,no,no,92101,san diego,west,california,15000.0,,0,,1,1.0
50342,16-25,male,majority,0-9y,high school,working class,0.4344654911466842,,before 2015,no,no,95404,santa rosa,west,california,,,0,,0,1.0
66769,26-39,female,majority,10-19y,high school,upper class,,yes,after 2015,yes,yes,95404,santa rosa,west,california,14000.0,,0,,0,0.0
442318,26-39,female,majority,10-19y,high school,middle class,0.6256430991610666,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,1,,1,0.0
921070,26-39,male,majority,0-9y,none,working class,0.4697749576369592,yes,before 2015,no,no,95404,santa rosa,west,california,19000.0,sedan,0,0.0,0,0.0
260636,26-39,male,majority,10-19y,university,working class,0.2785622328432288,yes,before 2015,no,no,95404,santa rosa,west,california,13000.0,,0,,0,0.0
90623,26-39,male,majority,10-19y,none,working class,0.4217476842268335,no,before 2015,no,yes,92101,san diego,west,california,,,1,,1,1.0
454230,65+,male,majority,20-29y,university,upper class,0.6204753127320177,yes,after 2015,no,no,95404,santa rosa,west,california,20000.0,,2,,0,0.0
8852,26-39,female,minority,10-19y,high school,middle class,0.6689812112447873,yes,before 2015,no,yes,32765,oviedo,south,florida,,,3,,0,0.0
81701,65+,male,majority,30y+,high school,middle class,0.6984843588459909,yes,before 2015,yes,no,95404,santa rosa,,california,8000.0,sedan,1,,8,0.0
47095,26-39,female,majority,10-19y,none,poverty,0.3681179148654697,yes,before 2015,no,no,95404,santa rosa,west,california,17000.0,,0,,0,1.0
96376,16-25,female,minority,0-9y,none,poverty,0.3092953102442031,no,before 2015,no,yes,32765,oviedo,south,,13000.0,sedan,0,,0,1.0
918589,26-39,female,majority,10-19y,none,poverty,,no,before 2015,no,no,32765,oviedo,south,,15000.0,sedan,2,,0,1.0
403742,16-25,female,majority,0-9y,high school,poverty,0.3890781292033455,no,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,1.0
920656,26-39,male,majority,0-9y,university,upper class,0.4466584539044658,yes,before 2015,yes,yes,95404,santa rosa,west,california,3000.0,sedan,0,0.0,0,0.0
473544,26-39,female,majority,10-19y,university,middle class,0.4963759417869247,yes,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,2,0.0,1,0.0
72568,65+,female,majority,30y+,high school,upper class,0.5704071780719698,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,2,,3,0.0
80089,40-64,female,majority,20-29y,university,upper class,0.7972187504783907,yes,after 2015,yes,yes,95404,santa rosa,west,california,7000.0,,2,,1,0.0
853693,26-39,male,majority,10-19y,none,middle class,0.4292448592231091,yes,after 2015,yes,yes,92101,san diego,west,california,11000.0,,3,,1,0.0
690509,65+,female,majority,30y+,high school,upper class,0.4815070547969057,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,3,,4,0.0
446055,26-39,female,minority,10-19y,high school,working class,0.5987035901621804,yes,before 2015,no,yes,32765,oviedo,south,,8000.0,,1,,0,0.0
881386,40-64,female,majority,20-29y,university,upper class,0.5677376065084613,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,3,0.0
22899,16-25,male,majority,0-9y,university,working class,0.5795616081745322,yes,after 2015,no,yes,21217,baltimore,south,maryland,11000.0,sedan,0,,0,1.0
268247,16-25,male,majority,0-9y,university,middle class,0.4589791271064004,no,before 2015,no,yes,95404,santa rosa,,california,12000.0,,0,,0,1.0
876300,65+,female,majority,10-19y,none,working class,0.5604330905011693,no,before 2015,yes,yes,95404,santa rosa,,california,9000.0,,0,,1,0.0
209500,65+,male,majority,30y+,high school,upper class,0.4749449197589778,yes,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,,5,,3,0.0
215555,65+,female,majority,30y+,university,upper class,0.6318939098560339,yes,after 2015,yes,yes,21217,baltimore,south,maryland,,,3,,1,1.0
229417,16-25,male,majority,0-9y,high school,middle class,0.3429919679805145,yes,before 2015,no,no,32765,oviedo,south,,11000.0,sedan,0,0.0,0,0.0
561094,16-25,female,majority,0-9y,none,working class,0.3726072321973579,no,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,1.0
391837,65+,male,majority,20-29y,high school,working class,0.3133649001918091,,before 2015,no,yes,95404,santa rosa,west,california,16000.0,,0,,2,0.0
429676,65+,female,majority,0-9y,university,upper class,0.7105541821801868,no,after 2015,yes,yes,95404,santa rosa,west,california,6000.0,,0,,0,0.0
354117,16-25,male,majority,0-9y,high school,middle class,0.5692990604033793,,before 2015,no,yes,95404,santa rosa,west,california,16000.0,sedan,0,,0,0.0
992537,16-25,female,majority,0-9y,none,poverty,0.3502986139950299,no,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,0,,0,1.0
983202,16-25,female,majority,0-9y,high school,poverty,0.125876021475771,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,,0,,0,1.0
967276,65+,female,majority,20-29y,university,upper class,0.4724972715175827,yes,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,,5,,0,0.0
41793,65+,female,majority,30y+,high school,middle class,0.4769839114431049,,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,7,1.0,7,0.0
584478,40-64,male,majority,20-29y,high school,middle class,0.5201339798328273,no,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,4,0.0
776567,16-25,female,majority,0-9y,high school,working class,0.3619797686528825,yes,before 2015,yes,yes,32765,oviedo,south,florida,9000.0,,0,,0,1.0
817281,65+,male,majority,10-19y,high school,upper class,0.6493051965795881,yes,after 2015,yes,no,95404,santa rosa,west,california,,,0,,2,0.0
323683,26-39,male,majority,10-19y,university,upper class,0.6146055541785024,yes,before 2015,yes,no,95404,santa rosa,west,california,13000.0,sedan,2,0.0,2,0.0
693802,65+,male,majority,20-29y,high school,upper class,0.5007809330173665,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,,3,,4,0.0
542178,40-64,female,majority,20-29y,university,upper class,0.4342868826115913,,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,,2,,3,0.0
974769,26-39,female,majority,10-19y,university,upper class,0.7387942652421202,yes,after 2015,yes,no,32765,oviedo,south,florida,7000.0,,1,,2,0.0
348914,65+,male,majority,30y+,university,upper class,0.611025804696296,yes,before 2015,yes,yes,32765,oviedo,south,florida,11000.0,,9,,0,0.0
359584,16-25,female,majority,0-9y,high school,poverty,0.4785171808870951,no,before 2015,no,no,32765,oviedo,south,florida,,sedan,0,,0,1.0
804909,26-39,female,minority,0-9y,none,working class,0.6617623171027551,no,before 2015,no,no,32765,oviedo,south,florida,12000.0,sedan,0,0.0,0,1.0
283904,40-64,male,majority,20-29y,high school,middle class,0.5413064292913027,,after 2015,yes,yes,95404,santa rosa,west,,15000.0,sedan,3,1.0,5,0.0
170475,40-64,female,minority,0-9y,high school,middle class,0.5000213867376812,no,after 2015,yes,yes,95404,santa rosa,west,california,7000.0,sedan,0,0.0,0,1.0
46953,16-25,female,majority,0-9y,high school,working class,0.3719966212360733,,after 2015,no,no,32765,oviedo,south,,13000.0,sedan,0,,0,1.0
383201,26-39,male,majority,10-19y,university,middle class,0.3733517484190592,yes,after 2015,no,yes,32765,oviedo,south,,12000.0,,2,,1,0.0
899525,40-64,male,minority,10-19y,high school,working class,0.3676999467873958,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,sedan,3,,1,1.0
317463,16-25,female,majority,0-9y,university,middle class,0.5166275624988707,yes,before 2015,yes,yes,32765,oviedo,south,,11000.0,,0,,0,0.0
326735,16-25,male,majority,0-9y,none,poverty,,no,before 2015,no,no,95404,santa rosa,west,california,13000.0,sedan,0,,0,1.0
687918,40-64,male,majority,0-9y,university,middle class,0.3799769303710112,yes,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,,0,,0,0.0
940917,26-39,female,minority,10-19y,none,poverty,0.2906585782861853,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
524531,65+,male,majority,0-9y,university,upper class,0.5664803541417762,yes,after 2015,yes,yes,92101,san diego,west,california,13000.0,,0,,0,1.0
479053,65+,male,majority,0-9y,university,upper class,0.6537539401202856,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,0,0.0,0,0.0
394712,40-64,female,majority,20-29y,university,upper class,0.7803260213286224,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,3,,2,0.0
91223,40-64,male,majority,10-19y,university,upper class,0.4756415573198944,,before 2015,no,yes,32765,oviedo,south,florida,11000.0,,3,,1,0.0
193127,16-25,male,majority,0-9y,high school,poverty,0.4171379042012048,no,before 2015,no,yes,32765,oviedo,south,florida,9000.0,sedan,0,0.0,0,1.0
699351,16-25,male,majority,0-9y,university,poverty,0.3062405743253307,no,before 2015,no,no,95404,santa rosa,west,california,,sedan,0,,0,1.0
621378,40-64,female,majority,20-29y,high school,middle class,0.6542522695839297,yes,before 2015,yes,yes,95404,santa rosa,west,california,14000.0,sedan,0,,5,0.0
808297,40-64,female,majority,20-29y,university,upper class,0.6313729366403598,yes,before 2015,yes,yes,95404,santa rosa,west,,,,1,,1,0.0
392873,26-39,female,majority,10-19y,university,upper class,0.7271021840599643,yes,after 2015,yes,no,32765,oviedo,south,,10000.0,sedan,1,,1,0.0
881691,26-39,female,majority,10-19y,university,middle class,0.6363897020686304,no,after 2015,no,yes,95404,santa rosa,west,california,14000.0,sedan,2,0.0,1,0.0
230742,16-25,female,majority,0-9y,university,middle class,0.6002715507045969,yes,before 2015,no,yes,32765,oviedo,south,florida,11000.0,sedan,0,0.0,0,1.0
560257,26-39,male,majority,10-19y,high school,working class,0.3563552245022904,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,sedan,0,0.0,2,0.0
496641,65+,female,majority,30y+,none,upper class,,yes,before 2015,yes,no,32765,oviedo,south,florida,14000.0,,2,,0,0.0
414136,16-25,male,minority,0-9y,none,poverty,0.2780592730162457,no,before 2015,no,no,32765,oviedo,south,,13000.0,sedan,0,,0,1.0
786140,26-39,male,majority,10-19y,university,middle class,0.4734694426803175,yes,before 2015,no,no,95404,santa rosa,west,california,,,1,,1,0.0
830971,40-64,female,minority,0-9y,high school,middle class,0.5705501188346498,no,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,1.0
932512,65+,male,majority,30y+,university,upper class,0.6150164518767631,yes,after 2015,yes,yes,92101,san diego,west,california,12000.0,,7,,2,0.0
613882,40-64,female,majority,10-19y,university,upper class,0.6382398477061927,yes,before 2015,yes,yes,95404,santa rosa,west,california,,,3,,0,0.0
879172,26-39,female,majority,10-19y,none,poverty,0.3687405751299056,no,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,0,1.0,0,1.0
500659,40-64,male,majority,20-29y,university,upper class,0.5301296786789398,yes,before 2015,yes,yes,95404,santa rosa,west,,7000.0,,7,,7,0.0
201965,16-25,male,majority,0-9y,high school,working class,0.2937734797657989,yes,after 2015,yes,no,95404,santa rosa,west,california,15000.0,,0,,0,0.0
197083,40-64,male,minority,0-9y,high school,middle class,0.496348566024565,yes,before 2015,yes,yes,32765,oviedo,south,,9000.0,,0,,0,1.0
498176,40-64,female,majority,0-9y,high school,upper class,0.5674248512153593,yes,before 2015,no,no,32765,oviedo,south,,,,0,,0,1.0
